Title,Publication Date,Pages,Articles,Largeur,Hauteur,Mots Page 1,Blocs Page 1,Table Page 1,Publicite Page 1,Illustrations Page 1,Mots Page 2,Blocs Page 2,Table Page 2,Publicite Page 2,Illustrations Page 2,Mots Page 3,Blocs Page 3,Table Page 3,Publicite Page 3,Illustrations Page 3,Mots Page 4,Blocs Page 4,Table Page 4,Publicite Page 4,Illustrations Page 4,Mots Page 5,Blocs Page 5,Table Page 5,Publicite Page 5,Illustrations Page 5,Mots Page 6,Blocs Page 6,Table Page 6,Publicite Page 6,Illustrations Page 6
Le Gaulois,28.05.1870,4,60,449,623,5581,50,0,2,0,6075,38,0,0,0,6032,39,0,7,0,4203,56,1,26,0,,,,,,,,,,
Le Gaulois,29.05.1870,4,84,451,618,5215,61,0,2,0,6343,41,0,0,0,6542,40,0,3,0,4501,63,1,23,0,,,,,,,,,,
Le Gaulois,30.05.1870,4,79,449,618,5463,48,0,2,0,6467,37,0,0,0,5987,41,0,5,0,4485,63,1,23,0,,,,,,,,,,
Le Gaulois,31.05.1870,4,50,447,627,5667,55,0,3,0,6475,39,0,0,0,6235,44,0,1,0,3202,25,0,13,0,,,,,,,,,,
Le Gaulois,01.06.1870,4,59,447,623,5440,56,0,2,0,6464,38,0,0,0,5904,52,0,13,0,2692,45,0,15,0,,,,,,,,,,
Le Gaulois,02.06.1870,4,85,449,623,5327,62,0,2,0,6528,37,0,0,0,5875,68,0,5,0,5662,53,0,14,0,,,,,,,,,,
Le Gaulois,03.06.1870,4,76,450,623,5367,59,0,2,0,6283,47,0,2,0,5426,89,2,36,0,1107,3,0,1,0,,,,,,,,,,
Le Gaulois,04.06.1870,4,53,450,612,5165,70,0,2,0,6214,43,0,0,0,6344,47,0,4,0,3769,34,1,15,0,,,,,,,,,,
Le Gaulois,05.06.1870,4,62,446,627,5533,54,0,2,0,5867,44,0,0,0,6247,46,0,8,0,3758,15,4,8,0,,,,,,,,,,
Le Gaulois,06.06.1870,4,57,446,627,5181,70,0,3,0,6740,37,0,0,0,6003,48,0,13,0,3579,24,1,14,0,,,,,,,,,,
Le Gaulois,07.06.1870,4,51,450,622,5476,59,0,3,0,6314,41,0,0,0,4851,51,2,5,0,660,2,0,1,0,,,,,,,,,,
Le Gaulois,08.06.1870,4,51,450,622,5530,60,0,2,0,6577,32,0,0,0,5788,35,0,10,0,3605,28,0,14,0,,,,,,,,,,
Le Gaulois,09.06.1870,4,52,451,623,5361,64,0,2,0,6441,36,0,0,0,6241,47,0,4,0,3994,22,2,10,0,,,,,,,,,,
Le Gaulois,10.06.1870,4,52,450,622,5415,66,0,3,0,6174,46,0,0,0,6046,50,0,3,0,3099,28,0,12,0,,,,,,,,,,
Le Gaulois,11.06.1870,4,69,451,622,5170,66,0,2,0,6490,37,0,0,0,6362,43,0,0,0,4734,38,1,9,0,,,,,,,,,,
Le Gaulois,12.06.1870,4,56,451,620,5572,60,0,3,0,5828,37,0,0,0,5965,47,0,2,0,3328,13,1,1,0,,,,,,,,,,
Le Gaulois,13.06.1870,4,52,450,622,5219,57,0,3,0,5925,41,0,0,0,5985,52,0,1,0,4550,17,0,5,0,,,,,,,,,,
Le Gaulois,14.06.1870,4,44,453,623,5572,62,0,3,0,6071,41,0,0,0,6029,41,0,6,0,3296,13,0,1,0,,,,,,,,,,
Le Gaulois,15.06.1870,4,70,454,622,5268,67,0,3,0,5916,44,0,0,0,6315,43,0,2,0,3901,6,2,2,0,,,,,,,,,,
Le Gaulois,16.06.1870,4,55,447,625,5467,66,0,2,0,5995,45,0,0,0,6157,47,0,0,0,3617,39,0,11,0,,,,,,,,,,
Le Gaulois,17.06.1870,4,62,450,622,5608,61,0,2,0,6380,39,0,0,0,6256,50,0,3,0,2864,57,0,30,0,,,,,,,,,,
Le Gaulois,18.06.1870,4,58,447,624,5699,68,0,2,0,6478,34,1,0,0,6030,30,0,0,0,6102,34,2,6,0,,,,,,,,,,
Le Gaulois,19.06.1870,4,53,448,623,5846,65,0,3,0,6290,47,0,0,0,6357,55,3,1,0,2647,13,0,1,0,,,,,,,,,,
Le Gaulois,20.06.1870,4,50,448,623,5391,56,0,2,0,6515,45,0,0,0,6307,40,0,1,0,3194,25,5,13,0,,,,,,,,,,
Le Gaulois,21.06.1870,4,64,452,622,5565,58,0,2,0,6489,47,0,0,0,6036,43,0,0,0,4367,36,1,3,0,,,,,,,,,,
Le Gaulois,22.06.1870,4,50,451,620,5599,69,0,2,0,6405,37,0,0,0,6389,52,0,12,0,4672,5,1,1,0,,,,,,,,,,
Le Gaulois,23.06.1870,4,63,449,623,5595,62,1,2,0,6302,46,1,0,0,6234,38,0,1,0,4551,24,0,10,0,,,,,,,,,,
Le Gaulois,24.06.1870,4,58,447,614,5400,71,0,2,0,6017,40,0,0,0,6440,34,0,0,0,3510,32,2,11,0,,,,,,,,,,
Le Gaulois,25.06.1870,4,56,446,617,5281,63,0,2,0,5973,43,0,0,0,6021,46,0,1,0,5251,22,1,8,0,,,,,,,,,,
Le Gaulois,26.06.1870,4,52,446,608,5336,69,0,2,0,6143,41,0,0,0,6606,49,0,0,0,4772,33,4,11,0,,,,,,,,,,
Le Gaulois,27.06.1870,4,59,448,623,5111,66,0,2,0,6494,44,1,0,0,6181,42,0,5,0,4623,42,1,8,0,,,,,,,,,,
Le Gaulois,28.06.1870,4,45,446,607,5157,60,0,2,0,6201,38,0,0,0,6126,46,0,4,1,2983,27,0,14,0,,,,,,,,,,
Le Gaulois,29.06.1870,4,58,447,612,5285,68,0,2,0,5894,38,0,0,0,6221,42,0,0,0,4874,40,0,8,0,,,,,,,,,,
Le Gaulois,30.06.1870,4,46,449,624,5210,72,0,2,0,6058,43,0,0,0,5962,47,0,3,0,3905,34,2,12,0,,,,,,,,,,
Le Gaulois,01.07.1870,4,55,448,622,4935,66,0,2,0,6162,39,0,0,0,6270,43,0,0,0,4388,30,3,12,0,,,,,,,,,,
Le Gaulois,02.07.1870,4,55,447,624,5248,75,0,2,0,6288,51,0,1,0,6355,45,0,1,0,4239,66,0,31,0,,,,,,,,,,
Le Gaulois,03.07.1870,4,58,446,618,5176,67,0,2,0,5930,52,0,0,0,5886,54,0,1,0,3245,25,1,13,0,,,,,,,,,,
Le Gaulois,04.07.1870,4,52,448,616,5139,50,0,3,0,6145,62,0,0,0,7950,17,0,0,0,5348,27,0,8,0,,,,,,,,,,
Le Gaulois,05.07.1870,4,57,449,625,5234,60,0,2,0,6281,45,0,1,0,6224,42,0,0,0,3996,32,0,8,0,,,,,,,,,,
Le Gaulois,06.07.1870,4,64,449,626,5109,66,0,2,0,6402,39,0,0,0,6337,41,0,0,0,4751,34,4,11,0,,,,,,,,,,
Le Gaulois,07.07.1870,4,60,452,628,5322,66,0,2,0,6177,45,0,0,0,6266,43,2,0,0,4157,47,0,7,0,,,,,,,,,,
Le Gaulois,08.07.1870,4,45,448,627,4827,52,0,3,0,6313,54,0,0,0,7525,30,0,0,0,7117,34,0,2,0,,,,,,,,,,
Le Gaulois,09.07.1870,4,64,450,627,4948,80,0,2,0,5887,59,0,0,0,6034,55,0,1,0,3457,25,1,12,0,,,,,,,,,,
Le Gaulois,10.07.1870,4,64,450,623,4398,79,0,2,0,5889,51,0,0,0,6097,46,0,0,0,3977,44,0,9,0,,,,,,,,,,
Le Gaulois,11.07.1870,4,85,446,615,5083,71,0,2,0,6168,52,1,0,0,6060,50,0,0,0,4355,54,0,7,0,,,,,,,,,,
Le Gaulois,12.07.1870,4,64,446,626,4946,73,0,2,0,6040,45,0,0,0,6194,39,1,1,0,4163,46,1,11,0,,,,,,,,,,
Le Gaulois,13.07.1870,4,89,446,623,5268,63,0,2,0,5703,56,1,1,0,5812,38,0,0,0,4375,55,0,8,0,,,,,,,,,,
Le Gaulois,14.07.1870,4,67,448,624,5236,66,0,3,0,6405,46,0,0,0,6355,53,0,0,0,4041,19,5,10,0,,,,,,,,,,
Le Gaulois,15.07.1870,4,65,447,623,5092,67,0,3,0,5959,49,0,0,0,6173,43,0,0,0,4392,54,1,14,0,,,,,,,,,,
Le Gaulois,16.07.1870,4,51,448,626,177,10,0,2,1,5508,78,0,0,0,5780,61,1,2,0,5535,27,1,7,0,,,,,,,,,,
Le Gaulois,17.07.1870,4,67,442,604,5079,79,0,2,0,5538,51,0,0,0,5992,41,0,0,0,3877,45,0,9,0,,,,,,,,,,
Le Gaulois,18.07.1870,4,54,450,616,5151,63,0,2,0,5390,76,0,0,0,6121,43,0,0,0,1035,31,0,0,1,,,,,,,,,,
Le Gaulois,19.07.1870,4,79,449,625,4714,69,0,2,0,5878,62,0,0,0,5925,46,0,0,0,4119,42,0,9,0,,,,,,,,,,
Le Gaulois,20.07.1870,4,56,453,614,5189,61,0,3,0,6250,65,0,0,0,6260,57,0,0,0,3339,31,1,18,0,,,,,,,,,,
Le Gaulois,21.07.1870,4,76,446,616,4836,79,0,2,0,6007,54,0,0,0,6469,53,0,1,0,5587,29,2,8,0,,,,,,,,,,
Le Gaulois,22.07.1870,4,66,449,626,5174,67,0,2,0,5628,85,0,0,0,6733,38,0,0,0,2884,41,1,10,0,,,,,,,,,,
Le Gaulois,23.07.1870,4,45,447,631,5141,94,0,2,0,6695,34,0,0,0,6304,45,0,0,0,950,11,0,7,2,,,,,,,,,,
Le Gaulois,24.07.1870,4,47,446,619,4694,82,0,4,0,6113,46,0,0,0,6367,46,0,0,0,3736,32,1,6,0,,,,,,,,,,
Le Gaulois,25.07.1870,4,49,446,625,4823,75,0,3,0,6132,43,0,0,0,5992,56,0,0,0,7927,27,1,0,0,,,,,,,,,,
Le Gaulois,26.07.1870,4,56,447,627,4913,78,0,3,0,5967,52,0,0,0,5903,54,0,1,0,3139,13,1,7,0,,,,,,,,,,
Le Gaulois,27.07.1870,4,66,446,629,5244,66,0,3,0,5907,69,0,0,0,5951,60,0,0,0,5968,20,1,7,0,,,,,,,,,,
Le Gaulois,28.07.1870,4,61,447,617,4729,98,0,2,0,6235,43,0,0,0,5933,57,2,1,0,5186,5,3,1,0,,,,,,,,,,
Le Gaulois,29.07.1870,4,57,449,627,4751,78,0,4,0,6185,42,0,0,0,5757,72,0,1,0,4874,29,2,6,0,,,,,,,,,,
Le Gaulois,30.07.1870,4,72,446,625,5116,84,0,3,0,5809,43,0,0,0,5900,53,0,2,0,4417,16,4,2,0,,,,,,,,,,
Le Gaulois,31.07.1870,4,73,446,625,4809,77,0,3,0,5654,45,0,0,0,5935,70,0,0,0,5135,23,5,7,0,,,,,,,,,,
Le Gaulois,01.08.1870,4,74,446,614,5870,56,0,3,0,7260,54,0,0,0,6343,63,0,0,0,5179,21,2,4,0,,,,,,,,,,
Le Gaulois,02.08.1870,4,68,448,625,5439,52,0,3,0,6502,65,0,0,0,6187,55,0,0,0,6081,32,2,5,0,,,,,,,,,,
Le Gaulois,03.08.1870,4,80,445,628,5841,58,0,3,0,7414,73,0,0,0,6541,63,1,0,0,5713,30,1,8,0,,,,,,,,,,
Le Gaulois,04.08.1870,4,83,445,623,5149,64,0,3,0,6687,62,0,0,0,6865,53,0,0,0,4478,19,1,5,0,,,,,,,,,,
Le Gaulois,05.08.1870,4,85,445,624,3507,29,0,2,1,6518,56,0,1,0,6282,53,0,0,0,4642,35,1,2,0,,,,,,,,,,
Le Gaulois,06.08.1870,4,59,445,621,6131,49,0,3,0,6480,70,0,0,0,5896,65,0,0,0,4715,27,1,8,0,,,,,,,,,,
Le Gaulois,07.08.1870,4,80,446,622,4885,36,0,2,0,6023,78,0,0,0,5971,59,0,0,0,4434,17,3,2,0,,,,,,,,,,
Le Gaulois,08.08.1870,4,93,447,613,3271,38,0,3,1,5343,61,0,0,0,6016,73,0,0,0,5326,20,3,5,0,,,,,,,,,,
Le Gaulois,09.08.1870,4,84,444,624,4234,58,0,2,0,6851,57,0,0,0,5540,60,0,0,0,5339,18,3,1,0,,,,,,,,,,
Le Gaulois,09.08.1870,4,78,447,617,4625,61,0,2,0,5703,77,0,0,0,6901,58,0,1,0,4753,22,3,6,0,,,,,,,,,,
Le Gaulois,10.08.1870,4,106,447,616,4807,50,0,3,0,6400,68,0,0,0,6354,54,0,0,0,4889,23,3,7,0,,,,,,,,,,
Le Gaulois,10.08.1870,4,102,446,627,4475,65,0,2,0,6341,53,0,0,0,6405,69,0,0,0,3921,23,2,4,0,,,,,,,,,,
Le Gaulois,11.08.1870,4,87,448,628,6382,37,0,3,0,6318,64,0,0,0,5961,68,0,0,0,6356,27,1,5,0,,,,,,,,,,
Le Gaulois,11.08.1870,4,90,446,626,4551,50,0,4,0,6339,51,0,0,0,6399,66,0,0,0,5861,17,3,3,0,,,,,,,,,,
Le Gaulois,12.08.1870,4,96,449,612,4390,75,0,4,0,5913,68,0,0,0,6308,62,0,0,0,3725,20,1,8,0,,,,,,,,,,
Le Gaulois,12.08.1870,4,54,447,625,4772,61,0,3,0,6510,59,0,0,0,7247,25,0,0,0,5195,19,1,7,0,,,,,,,,,,
Le Gaulois,13.08.1870,4,49,446,626,5082,30,0,5,0,5414,65,0,2,0,6885,44,0,1,0,6593,24,1,12,0,,,,,,,,,,
Le Gaulois,13.08.1870,4,74,448,626,4795,43,0,2,0,5412,71,0,0,0,6777,37,0,0,0,6589,22,1,8,0,,,,,,,,,,
Le Gaulois,14.08.1870,4,43,448,628,4954,42,0,3,0,5759,76,0,0,0,6939,48,0,1,0,3085,11,1,7,0,,,,,,,,,,
Le Gaulois,15.08.1870,4,68,446,620,4797,46,0,3,0,6445,68,0,0,0,6609,43,0,0,0,4933,22,2,9,0,,,,,,,,,,
Le Gaulois,16.08.1870,4,65,450,629,4831,74,0,4,0,6031,73,0,0,0,6909,38,0,0,0,5216,18,0,9,0,,,,,,,,,,
Le Gaulois,17.08.1870,4,58,447,625,5046,81,0,4,0,6384,57,0,1,0,6765,42,1,0,0,4310,20,0,9,0,,,,,,,,,,
Le Gaulois,18.08.1870,4,56,444,625,5104,82,0,3,0,7355,31,0,0,0,6702,36,0,0,0,5398,14,1,4,0,,,,,,,,,,
Le Gaulois,19.08.1870,4,79,450,625,3975,75,0,1,0,6096,57,0,0,0,6967,39,0,0,0,5109,23,1,9,0,,,,,,,,,,
Le Gaulois,20.08.1870,4,65,444,625,5021,38,0,3,0,5765,51,0,0,0,6047,49,0,0,0,5589,20,2,6,0,,,,,,,,,,
Le Gaulois,21.08.1870,4,79,446,627,5164,38,0,2,0,5756,78,0,0,0,6226,54,0,0,0,3888,24,1,5,0,,,,,,,,,,
Le Gaulois,22.08.1870,4,82,446,625,5011,43,0,2,0,6023,44,0,0,0,6248,63,0,0,0,5536,27,1,5,0,,,,,,,,,,
Le Gaulois,23.08.1870,4,81,445,619,4647,71,0,3,0,6426,64,0,0,0,7052,45,0,0,0,4173,22,0,7,0,,,,,,,,,,
Le Gaulois,24.08.1870,4,68,446,625,4586,62,0,3,0,5786,62,0,0,0,6712,44,0,0,0,5168,24,1,8,0,,,,,,,,,,
Le Gaulois,25.08.1870,4,76,447,627,4642,63,0,4,0,6087,84,0,1,0,7097,28,0,0,0,7404,21,1,6,0,,,,,,,,,,
Le Gaulois,26.08.1870,4,71,446,625,4755,75,0,4,0,5953,66,0,0,0,7488,38,0,0,0,4055,19,2,4,0,,,,,,,,,,
Le Gaulois,27.08.1870,4,76,447,620,4714,62,0,3,0,5596,68,0,0,0,6862,30,0,1,0,7150,43,0,7,0,,,,,,,,,,
Le Gaulois,28.08.1870,4,98,450,626,5399,65,0,3,0,6765,53,0,0,0,6407,50,0,2,0,5073,23,1,9,0,,,,,,,,,,
Le Gaulois,29.08.1870,4,79,444,625,4855,59,0,3,0,5971,68,0,0,0,6180,39,0,0,0,3520,20,2,2,0,,,,,,,,,,
Le Gaulois,30.08.1870,4,87,448,616,4846,72,0,3,0,5379,73,0,0,0,6197,54,0,1,1,3585,24,0,7,0,,,,,,,,,,
Le Gaulois,31.08.1870,4,76,448,628,4552,62,0,3,0,6022,65,0,0,0,5983,48,0,0,0,3518,28,3,10,0,,,,,,,,,,
Le Gaulois,01.09.1870,4,81,446,625,5381,56,0,3,0,6032,88,0,0,0,6070,41,0,0,0,4814,26,5,6,0,,,,,,,,,,
Le Gaulois,02.09.1870,4,90,447,625,5938,45,0,3,0,5706,48,0,0,0,5995,37,0,0,0,6282,32,5,5,0,,,,,,,,,,
Le Gaulois,03.09.1870,4,88,445,625,5095,49,0,3,0,5682,75,0,0,0,5757,52,0,1,0,4261,23,1,8,0,,,,,,,,,,
Le Gaulois,04.09.1870,4,93,448,629,4940,44,0,3,0,6906,56,0,0,0,5798,56,0,0,0,5554,22,2,3,0,,,,,,,,,,
Le Gaulois,05.09.1870,4,66,445,626,5158,35,0,2,0,5234,58,0,0,0,6517,53,0,0,0,4635,14,0,1,0,,,,,,,,,,
Le Gaulois,06.09.1870,4,76,446,625,4539,61,0,2,0,5250,59,0,0,0,5833,35,0,0,0,3522,26,0,1,0,,,,,,,,,,
Le Gaulois,07.09.1870,4,92,443,624,4660,69,0,3,0,5566,30,0,0,0,6039,52,0,0,0,5368,41,3,7,0,,,,,,,,,,
Le Gaulois,08.09.1870,4,104,442,626,4888,59,0,3,0,5452,60,0,0,0,5965,49,0,0,0,5546,19,1,6,0,,,,,,,,,,
Le Gaulois,09.09.1870,4,106,446,627,4532,74,0,5,0,5347,55,0,0,0,6529,67,0,0,0,7005,17,3,0,0,,,,,,,,,,
Le Gaulois,10.09.1870,4,100,445,617,5120,67,0,2,0,5442,50,0,0,0,6255,37,0,0,0,3928,43,1,5,0,,,,,,,,,,
Le Gaulois,11.09.1870,4,108,442,624,4825,69,0,2,0,6378,36,0,0,0,5800,48,0,0,0,2566,33,1,1,0,,,,,,,,,,
Le Gaulois,12.09.1870,4,95,441,626,4815,54,0,2,0,5999,60,0,0,0,6256,60,0,0,0,3273,28,2,5,0,,,,,,,,,,
Le Gaulois,13.09.1870,4,90,442,625,5085,58,0,2,0,5245,50,0,0,0,6716,52,0,0,0,4659,14,0,1,0,,,,,,,,,,
Le Gaulois,14.09.1870,4,99,443,624,5044,49,0,3,0,5850,51,0,0,0,5767,67,0,0,0,5579,27,3,6,0,,,,,,,,,,
Le Gaulois,15.09.1870,4,83,443,625,4940,66,0,2,0,5501,58,0,0,0,6047,66,0,0,0,5858,27,1,2,0,,,,,,,,,,
Le Gaulois,16.09.1870,4,91,439,628,5233,53,0,2,0,5399,57,0,0,0,6644,51,0,0,0,4634,28,4,3,0,,,,,,,,,,
Le Gaulois,17.09.1870,4,83,445,625,4477,72,0,4,0,6024,62,0,0,0,6469,50,0,1,0,4004,21,1,3,0,,,,,,,,,,
Le Gaulois,18.09.1870,4,63,446,625,4506,55,0,2,0,5874,63,0,1,0,7125,54,0,0,0,6219,25,1,1,0,,,,,,,,,,
Le Gaulois,19.09.1870,4,71,447,626,5001,47,0,2,1,5766,52,0,0,4,7057,46,0,0,0,4718,26,1,1,0,,,,,,,,,,
Le Gaulois,20.09.1870,4,60,451,630,4768,54,0,3,0,5376,45,0,0,0,6686,42,0,0,0,4148,30,0,9,0,,,,,,,,,,
Le Gaulois,21.09.1870,4,64,447,627,4671,56,0,2,0,5035,68,0,0,0,6481,46,0,0,0,5899,25,2,1,0,,,,,,,,,,
Le Gaulois,22.09.1870,4,54,445,627,4126,46,0,2,1,5522,41,0,0,0,6586,42,0,0,0,5730,16,1,5,0,,,,,,,,,,
Le Gaulois,23.09.1870,4,70,445,625,4819,48,0,2,0,5585,43,0,0,0,7203,34,0,0,0,6608,27,1,2,0,,,,,,,,,,
Le Gaulois,24.09.1870,4,45,448,627,4616,46,0,2,0,5204,45,0,0,0,6275,41,0,0,0,6467,11,1,1,0,,,,,,,,,,
Le Gaulois,25.09.1870,4,60,445,625,4398,53,0,2,0,5011,45,0,0,0,5780,33,0,0,0,6052,25,1,1,0,,,,,,,,,,
Le Gaulois,26.09.1870,4,68,446,625,4595,56,0,2,0,5271,35,0,0,0,5772,18,0,0,0,5449,43,1,1,0,,,,,,,,,,
Le Gaulois,27.09.1870,4,98,448,628,4815,62,0,2,0,5376,51,0,0,0,6322,34,0,0,0,4125,12,0,2,0,,,,,,,,,,
Le Gaulois,28.09.1870,4,116,446,625,5058,48,0,2,0,5142,61,0,0,0,5144,29,0,0,0,6995,43,1,0,0,,,,,,,,,,
Le Gaulois,29.09.1870,4,106,445,628,4794,42,0,2,0,5175,53,0,0,0,5865,63,0,0,0,3756,26,1,2,0,,,,,,,,,,
Le Gaulois,30.09.1870,4,103,444,625,4952,58,0,2,0,5395,43,0,0,0,6748,48,0,0,0,5129,35,1,5,0,,,,,,,,,,
Le Gaulois,01.10.1870,4,94,449,627,5104,42,0,2,0,5440,40,0,0,0,5580,35,0,0,0,4315,35,3,5,0,,,,,,,,,,
Le Gaulois,02.10.1870,4,103,445,625,4661,56,0,2,0,5353,48,0,0,0,6206,56,0,0,0,4692,40,3,3,0,,,,,,,,,,
Le Gaulois,03.10.1870,4,72,446,626,4681,31,0,2,0,4977,54,0,0,0,6053,33,1,0,0,5569,28,1,2,0,,,,,,,,,,
Le Gaulois,04.10.1870,4,96,446,625,4885,36,0,2,0,5485,31,1,0,0,6283,54,0,0,0,4910,28,0,3,0,,,,,,,,,,
Le Gaulois,05.10.1870,4,76,450,630,5201,52,0,2,0,5797,34,0,0,0,5889,36,0,0,0,5311,27,3,3,0,,,,,,,,,,
Le Gaulois,06.10.1870,4,63,448,627,5083,39,1,3,0,5429,60,0,0,0,6535,42,0,0,0,4723,19,1,3,0,,,,,,,,,,
Le Gaulois,07.10.1870,4,101,447,626,4150,55,0,2,0,5183,38,0,0,0,5847,52,0,0,0,3836,21,3,2,0,,,,,,,,,,
Le Gaulois,08.10.1870,4,76,446,617,5336,44,0,2,0,5386,61,0,0,0,6401,32,0,0,0,5998,22,4,4,0,,,,,,,,,,
Le Gaulois,09.10.1870,4,81,444,624,4564,57,0,2,0,5371,49,0,0,0,6229,40,0,0,0,5136,28,3,2,0,,,,,,,,,,
Le Gaulois,10.10.1870,4,68,443,625,4553,50,0,2,0,5365,48,0,0,0,5964,27,0,0,0,5514,26,1,3,0,,,,,,,,,,
Le Gaulois,11.10.1870,4,55,444,624,4843,36,0,2,0,5248,42,0,0,0,5720,21,1,0,0,4278,15,0,3,0,,,,,,,,,,
Le Gaulois,12.10.1870,4,76,448,627,4607,53,0,2,0,5975,53,0,0,0,7109,33,0,0,0,3469,23,1,3,0,,,,,,,,,,
Le Gaulois,13.10.1870,4,85,444,614,4524,51,0,2,0,5562,43,0,0,0,6337,28,0,0,0,5144,19,1,3,0,,,,,,,,,,
Le Gaulois,14.10.1870,4,68,444,607,4805,44,0,2,0,5657,53,0,0,0,6638,32,0,0,0,4722,21,1,6,0,,,,,,,,,,
Le Gaulois,15.10.1870,4,81,448,628,4905,50,0,2,0,5619,37,0,0,0,5837,41,0,0,0,6268,27,1,2,0,,,,,,,,,,
Le Gaulois,16.10.1870,4,76,445,624,4946,43,0,2,0,5496,43,0,0,0,6114,41,1,0,1,5850,23,1,2,0,,,,,,,,,,
Le Gaulois,17.10.1870,4,83,444,623,4951,58,0,2,0,5661,43,0,0,0,6467,45,0,0,0,5235,32,4,5,0,,,,,,,,,,
Le Gaulois,18.10.1870,4,96,444,625,4535,38,0,2,0,6147,51,0,0,0,6135,48,0,0,0,5481,29,0,3,0,,,,,,,,,,
Le Gaulois,19.10.1870,4,71,443,624,4973,52,0,2,0,5406,44,0,0,0,6064,29,0,0,0,5571,31,3,5,0,,,,,,,,,,
Le Gaulois,20.10.1870,4,61,445,625,4583,45,0,2,0,6532,42,0,0,0,7374,36,0,0,0,6488,17,1,2,0,,,,,,,,,,
Le Gaulois,21.10.1870,4,83,445,626,4656,39,1,2,0,5141,46,0,0,0,6107,49,0,0,0,5127,25,1,2,0,,,,,,,,,,
Le Gaulois,22.10.1870,4,81,447,625,4746,49,0,2,0,5053,54,0,0,0,6055,46,0,0,0,5312,32,3,2,0,,,,,,,,,,
Le Gaulois,23.10.1870,4,65,446,624,4548,53,0,2,0,5771,27,0,0,0,5987,33,0,0,0,4919,20,0,2,0,,,,,,,,,,
Le Gaulois,24.10.1870,4,76,448,622,4477,36,0,2,0,5244,58,0,0,0,6137,52,0,0,0,5610,22,1,2,0,,,,,,,,,,
Le Gaulois,25.10.1870,4,80,447,624,4609,50,0,2,0,6064,46,0,1,0,7184,26,0,0,0,4799,26,0,2,0,,,,,,,,,,
Le Gaulois,26.10.1870,4,71,446,614,4694,47,0,2,0,5731,46,0,0,0,6400,46,0,0,0,689,13,0,3,1,,,,,,,,,,
Le Gaulois,27.10.1870,4,74,446,620,6029,37,0,2,0,5829,49,0,0,0,7276,37,0,0,0,7375,34,1,3,0,,,,,,,,,,
Le Gaulois,28.10.1870,4,64,447,625,4658,49,0,2,0,5445,35,0,0,0,7078,49,0,0,0,7268,24,1,1,0,,,,,,,,,,
Le Gaulois,29.10.1870,4,69,448,625,4640,43,0,2,0,5540,49,0,0,0,7047,40,0,0,0,5314,21,1,2,0,,,,,,,,,,
Le Gaulois,30.10.1870,4,102,446,627,4742,41,0,2,0,5654,54,0,0,0,6929,46,0,0,0,6574,38,1,1,0,,,,,,,,,,
Le Gaulois,31.10.1870,4,60,445,624,4766,39,0,2,0,5752,42,0,0,0,5871,41,0,0,0,7838,35,1,1,0,,,,,,,,,,
Le Gaulois,01.11.1870,4,59,446,621,4788,38,0,2,0,6379,38,1,0,0,6622,37,0,0,0,7081,34,0,1,0,,,,,,,,,,
Le Gaulois,02.11.1870,4,43,450,627,4496,40,0,2,0,5764,58,0,0,0,7435,33,0,0,0,6119,24,1,2,0,,,,,,,,,,
Le Gaulois,03.11.1870,4,52,452,628,4710,42,0,2,0,5881,57,0,0,0,7041,55,0,0,0,5167,24,0,2,0,,,,,,,,,,
Le Gaulois,04.11.1870,4,78,446,611,4640,39,0,2,0,5475,50,0,0,0,6261,43,0,0,0,5204,29,2,2,0,,,,,,,,,,
Le Gaulois,05.11.1870,4,75,446,624,3966,29,0,5,0,6279,38,0,0,0,6732,39,0,1,0,7608,39,1,2,0,,,,,,,,,,
Le Gaulois,06.11.1870,4,68,447,624,4237,38,1,2,0,5898,54,0,0,0,6897,29,0,0,0,3348,20,1,3,0,,,,,,,,,,
Le Gaulois,07.11.1870,4,77,444,625,4354,39,0,2,0,5622,41,0,0,0,6595,39,0,0,0,4540,30,1,3,0,,,,,,,,,,
Le Gaulois,08.11.1870,4,53,445,624,4445,32,0,2,0,5569,54,0,0,0,6353,41,0,0,0,4674,18,0,3,0,,,,,,,,,,
Le Gaulois,09.11.1870,4,62,452,630,4670,46,0,2,0,6041,53,0,0,0,6293,35,0,0,0,5528,18,3,3,0,,,,,,,,,,
Le Gaulois,10.11.1870,4,54,445,625,4305,27,0,2,0,5605,48,0,0,0,6493,43,0,0,0,5017,15,1,2,0,,,,,,,,,,
Le Gaulois,11.11.1870,4,73,447,623,4506,32,0,2,0,5726,40,0,0,0,6621,51,0,0,0,5138,23,6,3,0,,,,,,,,,,
Le Gaulois,12.11.1870,4,65,447,625,4779,39,0,2,0,6005,53,0,0,0,6720,30,0,0,0,7629,16,3,1,0,,,,,,,,,,
Le Gaulois,13.11.1870,4,63,446,624,4844,44,0,2,0,5748,43,0,0,0,6471,44,0,0,0,7351,32,3,2,0,,,,,,,,,,
Le Gaulois,14.11.1870,4,59,445,627,4792,37,0,2,0,5956,54,0,0,0,6507,43,0,2,0,1426,7,1,2,0,,,,,,,,,,
Le Gaulois,15.11.1870,4,58,450,621,4707,46,0,2,0,6100,48,0,0,0,6486,39,0,0,0,5712,23,0,3,0,,,,,,,,,,
Le Gaulois,16.11.1870,4,66,446,624,4478,36,0,2,0,5876,42,0,0,0,6277,47,0,0,1,5164,31,5,3,0,,,,,,,,,,
